"uuid","page_condition","page_id","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed","rsd"
"3979e883-9ca7-4771-a299-0d6a366f1a60",0,"1-1",132243,126244,5999,324,0.666666666666667,1214,24,"laptop",0,"college",1,"English",0,0,"Y",9.6,153.987516238395,5
"417336ae-daf7-42ca-ae3d-7ebc05e0c43f",0,"3-1",49228,41906,7322,106,1,1135,22,"laptop",0,"college",1,"Dutch",0,0,"N",11.081,151.768243210996,8.5
"417336ae-daf7-42ca-ae3d-7ebc05e0c43f",1,"3-2",61775,51756,10019,120,1,1135,22,"laptop",0,"college",1,"Dutch",0,0,"N",10.697,139.114305587758,8
"41f5530d-ed72-4608-a119-a71dd31aaec0",0,"1-1",71592,67567,4025,324,1,880,35,"tablet",0,"postdoctoral",0,"French",0,0,"N",9.6,287.714416801101,1.5
"41f5530d-ed72-4608-a119-a71dd31aaec0",1,"1-2",61023,58183,2840,383,1,880,35,"tablet",0,"postdoctoral",0,"French",0,0,"N",10.485,394.960727360226,2
"422c02a2-c457-4a5a-83be-bc1fb038be39",0,"3-2",78059,51382,26677,120,1,1212,22,"laptop",0,"high school",0,"English",0,0,"Y",10.697,140.126892686155,2
"422c02a2-c457-4a5a-83be-bc1fb038be39",1,"3-1",31163,16826,14337,106,1,1212,22,"laptop",0,"high school",0,"English",0,0,"Y",11.081,377.986449542375,1
"433026dd-691b-4cc9-84a9-07dbfdd8a56b",0,"3-2",137221,118814,18407,120,1,1213,44,"laptop",NA,"college",0,"English",0,NA,"Y",10.697,60.5989193192721,5
"433026dd-691b-4cc9-84a9-07dbfdd8a56b",1,"3-1",67174,52693,14481,106,1,1213,44,"laptop",NA,"college",0,"English",0,NA,"Y",11.081,120.699144098837,3.5
"43bf127a-e9f8-4553-8ed9-5bd8a1da3ac0",0,"2-1",33223,31060,2163,145,0.666666666666667,1212,18,"laptop",0,"high school",1,"English",0,0,"Y",8.337,280.103026400515,1.5
"43bf127a-e9f8-4553-8ed9-5bd8a1da3ac0",1,"2-2",32681,29580,3101,166,1,1212,18,"laptop",0,"high school",1,"English",0,0,"Y",7.638,336.713995943205,1.5
"44593a98-060d-47ea-9a57-97e0c70027d0",0,"1-2",69384,60594,8790,383,1,1366,20,"laptop",0,"college",0,"English",0,0,"Y",10.485,379.2454698485,1
"44593a98-060d-47ea-9a57-97e0c70027d0",1,"1-1",88187,75613,12574,324,1,1366,20,"laptop",0,"college",0,"English",0,0,"Y",9.6,257.098647058046,1.5
"44b8d6dc-2654-4d3e-8ae8-d34908f2fe54",0,"3-1",22231,16706,5525,106,0.666666666666667,1150,49,"laptop",0,"college",1,"English",0,0,"Y",11.081,380.701544355321,0.5
"44b8d6dc-2654-4d3e-8ae8-d34908f2fe54",1,"3-2",27335,23198,4137,120,1,1150,49,"laptop",0,"college",1,"English",0,0,"Y",10.697,310.37158375722,1
"44e64898-8cc7-4234-86f8-f68036f35eac",0,"2-2",26410,22837,3573,166,0.666666666666667,1150,20,"laptop",0,"high school",0,"English",0,0,"Y",7.638,436.134343390113,0.5
"45b56b87-c43f-4c6f-baae-661bbb6e40c7",0,"2-1",20328,16268,4060,145,1,1438,18,"laptop",0,"high school",0,"Swedish",0,0,"N",8.337,534.79223014507,1.5
"45d0a062-50e4-4bce-b410-65ce05905a22",0,"1-1",32620,24577,8043,324,0.666666666666667,1227,15,"laptop",0,"high school",0,"Turkish",0,0,"N",9.6,790.98343980144,3.5
"45d0a062-50e4-4bce-b410-65ce05905a22",1,"1-2",66917,54166,12751,383,1,1227,15,"laptop",0,"high school",0,"Turkish",0,0,"N",10.485,424.251375401543,3
"45e73d9d-cc89-4ee6-a6e2-ab4582ed166d",0,"3-2",30489,30489,0,120,1,689,33,"tablet",2,"college",2,"English",0,1,"Y",10.697,236.150742890879,1
"45e73d9d-cc89-4ee6-a6e2-ab4582ed166d",1,"3-1",32033,32033,0,106,0.666666666666667,689,33,"tablet",2,"college",2,"English",0,1,"Y",11.081,198.54525021072,1.5
"45fb1767-91e9-4d69-83f1-3c781425982a",0,"2-1",59791,57860,1931,145,1,1150,34,"laptop",0,"college",1,"Other",0,0,"N",8.337,150.362945039751,5
"4658ea30-8a5e-4e6b-8d67-2fce1d6f7ef1",0,"2-1",32535,32535,0,145,0.666666666666667,1438,18,"desktop",0,"high school",0,"Chinese",0,0,"N",8.337,267.404333794375,1
"475f8bb1-e661-4dea-af87-86ca2a261e7f",0,"3-2",46202,44644,1558,120,1,1294,19,"laptop",0,"high school",1,"German",0,0,"N",10.697,161.275871337694,1.5
"475f8bb1-e661-4dea-af87-86ca2a261e7f",1,"3-1",33631,26436,7195,106,1,1294,19,"laptop",0,"high school",1,"German",0,0,"N",11.081,240.581025873808,1
"482de720-e72c-4225-b693-68609e6db53b",0,"2-2",29808,28530,1278,166,1,1438,30,"desktop",0,"high school",0,"English",0,0,"Y",7.638,349.106203995794,0.5
"482de720-e72c-4225-b693-68609e6db53b",1,"2-1",21062,19881,1181,145,0.666666666666667,1438,30,"desktop",0,"high school",0,"English",0,0,"Y",8.337,437.603742266486,0.5
"485838c8-c7f2-4591-a8d8-7896e1327b7d",1,"2-1",52502,49240,3262,145,1,1294,16,"laptop",0,"college",1,"English",0,0,"Y",8.337,176.685621445979,1.5
"49dd7632-70f7-4146-be5a-cad4473fb75b",0,"2-2",29852,27965,1887,166,1,1438,68,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,356.159485070624,5
"49dd7632-70f7-4146-be5a-cad4473fb75b",1,"2-1",32582,29785,2797,145,1,1438,68,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,292.093335571596,2
"49ed1805-bfda-406e-af15-31507cb3c5ac",1,"2-2",52090,49794,2296,166,1,1366,46,"desktop",0,"college",0,"English",0,0,"Y",7.638,200.024099289071,2
"4a348423-fe96-4fcb-9b2d-f32161971b4d",0,"1-1",74368,71816,2552,324,0.666666666666667,1212,22,"laptop",0,"college",0,"German",0,0,"N",9.6,270.691767851175,1
"4a348423-fe96-4fcb-9b2d-f32161971b4d",1,"1-2",72744,61915,10829,383,0.666666666666667,1212,22,"laptop",0,"college",0,"German",0,0,"N",10.485,371.154001453606,2
"4b19d929-d5f9-41df-a9d5-4176d450e799",0,"3-1",11982,10141,1841,106,1,1212,15,"laptop",0,"high school",1,"English",0,0,"Y",11.081,627.157085100089,0.5
"4b19d929-d5f9-41df-a9d5-4176d450e799",1,"3-2",11650,11650,0,120,0.666666666666667,1212,15,"laptop",0,"high school",1,"English",0,0,"Y",10.697,618.025751072961,1
"4be26ab5-1d7e-44bf-bd62-0a66c914394a",0,"2-2",24924,21482,3442,166,0.666666666666667,880,19,"tablet",0,"college",1,"Chinese",0,0,"N",7.638,463.643981007355,1.5
"4be26ab5-1d7e-44bf-bd62-0a66c914394a",1,"2-1",38977,34443,4534,145,1,880,19,"tablet",0,"college",1,"Chinese",0,0,"N",8.337,252.591237697065,2
"4bf638b5-36b4-4b87-977c-dbb48a337da5",0,"2-2",46534,46166,368,166,1,1212,20,"laptop",0,"high school",1,"German",0,0,"N",7.638,215.743187627258,3
"4bf638b5-36b4-4b87-977c-dbb48a337da5",1,"2-1",52783,48508,4275,145,1,1212,20,"laptop",0,"high school",1,"German",0,0,"N",8.337,179.351859487095,5
"4bf66c16-79cf-49d3-a150-110237af0243",0,"1-2",37104,34395,2709,383,1,1438,18,"desktop",0,"high school",0,"English",0,0,"Y",10.485,668.120366332316,0.5
"4f197cbb-93cc-4852-aad3-46d35f809f47",1,"3-2",45154,35966,9188,120,1,1438,0,"desktop",2,"professional school",0,"English",0,1,"Y",10.697,200.189067452594,2
"4f60135c-1cb1-4fe2-9178-b628b4c417e3",0,"2-1",18435,18086,349,145,0.666666666666667,1366,21,"laptop",0,"college",1,"English",0,0,"Y",8.337,481.035054738472,0.5
"4f60135c-1cb1-4fe2-9178-b628b4c417e3",1,"2-2",25362,24269,1093,166,1,1366,21,"laptop",0,"college",1,"English",0,0,"Y",7.638,410.40009889159,0.5
"4f8c5f95-808c-404c-9613-d9ad53bad8c2",0,"3-2",38945,35669,3276,120,1,1212,24,"laptop",0,"college",0,"English",0,0,"Y",10.697,201.855953348846,1
"4f8c5f95-808c-404c-9613-d9ad53bad8c2",1,"3-1",25873,23789,2084,106,1,1212,24,"laptop",0,"college",0,"English",0,0,"Y",11.081,267.350456093152,0.5
"52094e6b-59e3-4905-9151-73e21750879d",1,"3-2",20338,19480,858,120,1,1419,21,"laptop",2,"college",1,"English",0,1,"Y",10.697,369.609856262834,1
"52655f97-f8e7-48eb-9269-d5ee71ad6db4",1,"3-1",40531,36958,3573,106,0.666666666666667,1438,39,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,172.087234157693,1.5
"529af3c4-1f6c-4ced-ac86-165cb41a1629",0,"1-2",121949,118133,3816,383,1,1366,34,"laptop",0,"graduate school",0,"Spanish",0,0,"N",10.485,194.526508257642,3
"529af3c4-1f6c-4ced-ac86-165cb41a1629",1,"1-1",98154,95286,2868,324,0.666666666666667,1366,34,"laptop",0,"graduate school",0,"Spanish",0,0,"N",9.6,204.017379258233,2.5
"540ad2c3-6798-4093-8f1c-3c3a0ea94ac6",0,"3-1",15074,12672,2402,106,1,982,15,"laptop",0,"pre-high school",2,"English",0,0,"Y",11.081,501.893939393939,1
"540ad2c3-6798-4093-8f1c-3c3a0ea94ac6",1,"3-2",24941,22995,1946,120,0.666666666666667,982,15,"laptop",0,"pre-high school",2,"English",0,0,"Y",10.697,313.111545988258,2
"54c3e853-e07a-4b15-ab2d-691a120c3b32",0,"1-1",84202,69265,14937,324,1,1294,37,"laptop",0,"high school",1,"English",0,0,"Y",9.6,280.66122861474,1.5
"54c3e853-e07a-4b15-ab2d-691a120c3b32",1,"1-2",78529,47316,31213,383,1,1294,37,"laptop",0,"high school",1,"English",0,0,"Y",10.485,485.670809028658,1.5
"55ceb008-47a1-41ef-82f8-5527e474f4bb",0,"1-2",83479,53458,30021,383,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,429.870178457855,1
"55ceb008-47a1-41ef-82f8-5527e474f4bb",1,"1-1",84153,66877,17276,324,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,290.682895464809,1.5
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10",1,"2-1",22893,22424,469,145,0.666666666666667,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",8.337,387.977167320728,0.5
"5940aa1c-da60-4873-b97f-e4d89f2d1a85",0,"2-2",50817,47377,3440,166,1,1281,19,"laptop",0,"college",1,"English",0,0,"Y",7.638,210.228591932794,3
"5940aa1c-da60-4873-b97f-e4d89f2d1a85",1,"2-1",26201,19767,6434,145,1,1281,19,"laptop",0,"college",1,"English",0,0,"Y",8.337,440.12748520261,1
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9",0,"3-1",86335,58208,28127,106,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",11.081,109.263331500825,2
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9",1,"3-2",75563,65448,10115,120,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",10.697,110.01100110011,2
"5b4774fe-d450-46f1-bbcc-c33bfa496261",0,"3-2",8156,8156,0,120,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",10.697,882.785679254537,2
"5b4774fe-d450-46f1-bbcc-c33bfa496261",1,"3-1",17397,12403,4994,106,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",11.081,512.779166330726,4.5
"5b87a566-30eb-4ee6-abdd-aa5677afd103",0,"3-1",18762,18761,1,106,1,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",11.081,339.001119343319,0.5
"5b87a566-30eb-4ee6-abdd-aa5677afd103",1,"3-2",24455,24455,0,120,0.666666666666667,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",10.697,294.418319362094,1
"5ccdee25-cad2-481b-8033-c90162b98ec7",1,"1-2",102696,98786,3910,383,0.666666666666667,1438,28,"desktop",0,"college",0,"Other",0,0,"N",10.485,232.62405604033,2.5
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0",0,"1-1",44559,22226,22333,324,1,1294,20,"laptop",0,"college",0,"English",0,0,"Y",9.6,874.651309277423,2
"5e3b5968-8333-4c18-987b-b413b916f904",0,"3-2",43566,41294,2272,120,1,1438,21,"desktop",1,"college",0,"English",0,1,"Y",10.697,174.359471109604,5
"5fc65dc4-1722-4f54-bd65-720c734f2d00",0,"3-1",33104,30722,2382,106,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",11.081,207.01777228045,0.5
"5fc65dc4-1722-4f54-bd65-720c734f2d00",1,"3-2",50197,45656,4541,120,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",10.697,157.7010688628,1
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1",0,"3-1",24874,22397,2477,106,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",11.081,283.96660267,1.5
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1",1,"3-2",35564,29364,6200,120,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",10.697,245.198201879853,2.5
"60fc017d-b4ee-423c-9d56-6c2a06a3697a",0,"1-1",56716,52920,3796,324,0.666666666666667,1294,27,"desktop",0,"college",0,"English",0,0,"Y",9.6,367.34693877551,1.5
"60fc017d-b4ee-423c-9d56-6c2a06a3697a",1,"1-2",60024,54931,5093,383,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",10.485,418.343012142506,1
"6111a8de-8e09-451b-b8a9-ff41d2c985e8",0,"3-1",24250,17835,6415,106,1,1294,22,"laptop",0,"college",0,"English",0,0,"Y",11.081,356.602186711522,1
"61746fb4-9306-40b6-aeb3-31222f13e4bd",0,"1-2",40843,37393,3450,383,0.666666666666667,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",10.485,614.553526061027,1
"61746fb4-9306-40b6-aeb3-31222f13e4bd",1,"1-1",70089,62086,8003,324,0.666666666666667,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",9.6,313.114067583674,5
"618f8406-daaa-433d-aedb-3a72a9f3a947",0,"3-2",23129,22218,911,120,1,1423,25,"desktop",0,"college",0,"English",0,0,"Y",10.697,324.061571698623,0.5
"618f8406-daaa-433d-aedb-3a72a9f3a947",1,"3-1",18543,17910,633,106,1,1423,25,"desktop",0,"college",0,"English",0,0,"Y",11.081,355.108877721943,0.5
"638f2a54-a63f-43cb-bb8d-57d901598260",0,"2-2",33059,31003,2056,166,1,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",7.638,321.259232977454,1
"638f2a54-a63f-43cb-bb8d-57d901598260",1,"2-1",34193,28822,5371,145,0.666666666666667,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",8.337,301.852751370481,1
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3",0,"3-2",51425,44664,6761,120,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",10.697,161.20365394949,2
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3",1,"3-1",53391,49188,4203,106,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",11.081,129.299829226641,1.5
"692642eb-92da-4af7-b9c5-d9e588a1cbf1",0,"3-1",38360,9992,28368,106,1,1212,25,"laptop",0,"college",0,"English",0,0,"Y",11.081,636.509207365893,0.5
"692642eb-92da-4af7-b9c5-d9e588a1cbf1",1,"3-2",34969,18171,16798,120,1,1212,25,"laptop",0,"college",0,"English",0,0,"Y",10.697,396.235760277365,1
"6965965e-87b6-46cf-97e0-3b7960e277c1",0,"2-1",60001,54998,5003,145,0.666666666666667,1438,43,"desktop",0,"college",1,"English",0,0,"Y",8.337,158.187570457108,3
"6965965e-87b6-46cf-97e0-3b7960e277c1",1,"2-2",60151,57196,2955,166,1,1438,43,"desktop",0,"college",1,"English",0,0,"Y",7.638,174.138051612001,1.5
"69ca58fa-5eb3-4e00-8658-df2640b449f6",0,"3-2",47995,45093,2902,120,1,1212,22,"laptop",1,"high school",1,"English",0,1,"Y",10.697,159.67001530171,1
"69ca58fa-5eb3-4e00-8658-df2640b449f6",1,"3-1",49177,45061,4116,106,1,1212,22,"laptop",1,"high school",1,"English",0,1,"Y",11.081,141.142007500943,1
"6aa0c48e-1055-44d2-9d58-385715962733",0,"3-1",105299,98940,6359,106,1,1428,19,"laptop",2,"college",0,"English",0,1,"Y",11.081,64.2813826561552,1.5
"6aa0c48e-1055-44d2-9d58-385715962733",1,"3-2",102564,97745,4819,120,1,1428,19,"laptop",2,"college",0,"English",0,1,"Y",10.697,73.6610568315515,1.5
"6e1bdd21-d51f-4497-a684-654edc44a6c9",0,"1-1",113590,111068,2522,324,1,1279,57,"laptop",0,"graduate school",0,"French",0,0,"N",9.6,175.027910829402,10
"6e1bdd21-d51f-4497-a684-654edc44a6c9",1,"1-2",124776,121261,3515,383,1,1279,57,"laptop",0,"graduate school",0,"French",0,0,"N",10.485,189.508580664847,6
"6fd65cf5-962a-4227-b24b-b2ef6f590a96",0,"1-2",49608,45135,4473,383,1,1368,27,"desktop",0,"college",2,"English",0,0,"Y",10.485,509.139248919907,1
"716744fa-dda1-4423-a78c-87e4633852b3",1,"2-2",72231,56939,15292,166,1,1294,50,"laptop",2,"graduate school",1,"English",0,1,"Y",7.638,174.924041518116,4
"7169ffc5-813b-4e4f-8e7f-9c59e92ec66b",0,"2-1",54826,54048,778,145,0.666666666666667,1135,21,"laptop",1,"college",1,"English",0,1,"Y",8.337,160.968028419183,5.5
"7169ffc5-813b-4e4f-8e7f-9c59e92ec66b",1,"2-2",46590,44162,2428,166,1,1135,21,"laptop",1,"college",1,"English",0,1,"Y",7.638,225.533263892034,5.5
"71a4495b-b507-4fbb-b247-6be543b98550",0,"2-1",28088,27004,1084,145,1,1212,22,"laptop",0,"college",0,"Other",0,0,"N",8.337,322.174492667753,1
"71a4495b-b507-4fbb-b247-6be543b98550",1,"2-2",27791,26036,1755,166,1,1212,22,"laptop",0,"college",0,"Other",0,0,"N",7.638,382.54724227992,1
"71ebc1ad-ebc2-4c5d-bc77-e372bc1b0159",0,"1-2",29615,27774,1841,383,1,1438,25,"desktop",0,"college",0,"Italian",0,0,"N",10.485,827.392525383452,0.5
"71ebc1ad-ebc2-4c5d-bc77-e372bc1b0159",1,"1-1",34103,31643,2460,324,1,1438,25,"desktop",0,"college",0,"Italian",0,0,"N",9.6,614.353885535505,0.5
"722b0462-7e9e-4278-8d36-9495f6928afb",1,"3-2",23568,19011,4557,120,1,1294,20,"laptop",0,"college",1,"English",0,0,"Y",10.697,378.728104781442,1
"72deb366-7970-47c4-9c54-b58c17c8874c",0,"3-2",60657,56951,3706,120,1,1294,54,"laptop",0,"PhD",1,"English",0,0,"Y",10.697,126.424470158557,3
"72deb366-7970-47c4-9c54-b58c17c8874c",1,"3-1",41657,38609,3048,106,1,1294,54,"laptop",0,"PhD",1,"English",0,0,"Y",11.081,164.728431194799,3.5
"7426e023-5833-4949-b5c7-457d0e2a29d3",1,"2-2",72292,67275,5017,166,1,1214,16,"laptop",1,"high school",1,"English",0,1,"Y",7.638,148.049052396878,1.5
"74a79217-122c-4027-92e4-05a4e5fb0b4c",0,"1-1",64365,49225,15140,324,1,1366,21,"laptop",0,"college",0,"English",0,0,"Y",9.6,394.921279837481,1
"74a79217-122c-4027-92e4-05a4e5fb0b4c",1,"1-2",65057,37211,27846,383,1,1366,21,"laptop",0,"college",0,"English",0,0,"Y",10.485,617.559323855849,0.5
"769bc77b-f052-4fc6-8516-94a46941667c",0,"3-1",30408,27755,2653,106,1,1438,50,"desktop",0,"graduate school",1,"English",0,0,"Y",11.081,229.147901279049,0.5
"769bc77b-f052-4fc6-8516-94a46941667c",1,"3-2",48257,47042,1215,120,1,1438,50,"desktop",0,"graduate school",1,"English",0,0,"Y",10.697,153.054717061349,1
"78dae403-7187-4be7-86de-8a1543649957",0,"1-2",126576,117737,8839,383,1,1294,28,"laptop",0,"college",0,"English",0,0,"Y",10.485,195.18078429041,1.5
"79dcc136-af62-41a5-a697-40d9b8f68d3e",0,"1-1",61281,56690,4591,324,1,1135,16,"laptop",0,"high school",0,"English",0,0,"Y",9.6,342.917622155583,1
"79dcc136-af62-41a5-a697-40d9b8f68d3e",1,"1-2",52847,43930,8917,383,0.666666666666667,1135,16,"laptop",0,"high school",0,"English",0,0,"Y",10.485,523.104939676758,1
"7a8f85f2-03e4-4714-995d-c15403d9d38b",1,"2-1",21344,19058,2286,145,0.666666666666667,1366,14,"laptop",0,"high school",0,"Finnish",0,0,"N",8.337,456.501206842271,1
"7c57c624-9ceb-493f-a5a1-f4542209969f",1,"3-1",23790,20054,3736,106,0.666666666666667,1212,23,"desktop",0,"graduate school",0,"Other",0,0,"N",11.081,317.14371197766,1
"7c73f8eb-7012-45e2-b6ad-2197ba40b925",0,"3-2",69498,63017,6481,120,1,1438,54,"desktop",2,"college",1,"English",0,1,"Y",10.697,114.254883602837,0.5
"7c73f8eb-7012-45e2-b6ad-2197ba40b925",1,"3-1",38500,32118,6382,106,1,1438,54,"desktop",2,"college",1,"English",0,1,"Y",11.081,198.019801980198,1
"7ddcdb33-a18f-47fd-8476-4e5b117b5f09",0,"1-2",104756,95842,8914,383,0.666666666666667,1150,21,"laptop",0,"college",1,"English",0,0,"Y",10.485,239.76962083429,2
